"name","first_release","versions","archived","index"
"rngtools","2012-11-06 16:14:00",7,TRUE,4607
"migest","2012-11-06 16:32:00",11,TRUE,4608
"clusthaplo","2012-11-06 16:34:00",3,TRUE,4609
"POET","2012-11-07 06:30:00",2,TRUE,4610
"multgee","2012-11-07 06:32:00",10,TRUE,4611
"AssetPricing","2012-11-07 07:44:00",7,TRUE,4612
"SensitivityCaseControl","2012-11-08 06:11:00",2,TRUE,4613
"selectr","2012-11-08 08:03:00",8,TRUE,4614
"rAltmetric","2012-11-08 18:47:00",3,TRUE,4615
"aqr","2012-11-09 03:14:00",3,TRUE,4616
"biomod2","2012-11-09 08:50:00",11,TRUE,4617
"CVST","2012-11-09 12:25:00",3,TRUE,4618
"adaptsmoFMRI","2012-11-09 18:00:00",2,TRUE,4619
"HandTill2001","2012-11-10 09:40:00",9,TRUE,4620
"retimes","2012-11-10 15:08:00",3,TRUE,4621
"rImpactStory","2012-11-10 18:04:00",2,TRUE,4622
"kobe","2012-11-10 18:10:00",6,TRUE,4623
"SimCorMultRes","2012-11-12 18:37:00",9,TRUE,4624
"rts","2012-11-12 18:37:00",10,TRUE,4625
"miRada","2012-11-13 07:17:00",2,TRUE,4626
"LICORS","2012-11-13 16:04:00",4,TRUE,4627
"tmle","2012-11-14 14:11:00",4,TRUE,4628
"LSC","2012-11-15 07:24:00",2,TRUE,4629
"dbmss","2012-11-15 07:41:00",16,TRUE,4630
"sExtinct","2012-11-15 15:16:00",3,TRUE,4631
"usdm","2012-11-15 17:25:00",5,TRUE,4632
"protViz","2012-11-15 21:51:00",16,TRUE,4633
"geotopbricks","2012-11-15 21:55:00",11,TRUE,4634
"daewr","2012-11-17 07:40:00",6,TRUE,4635
"gMWT","2012-11-17 16:17:00",7,TRUE,4636
"BAEssd","2012-11-17 16:22:00",1,FALSE,4637
"protr","2012-11-18 21:03:00",15,TRUE,4638
"Rchemcpp","2012-11-19 07:50:00",6,TRUE,4639
"lambda.r","2012-11-19 17:16:00",11,TRUE,4640
"Rarity","2012-11-19 18:18:00",7,TRUE,4641
"clusterCrit","2012-11-20 11:22:00",9,TRUE,4642
"EasyABC","2012-11-20 13:13:00",8,TRUE,4643
"stppResid","2012-11-20 13:13:00",1,FALSE,4644
"heatmapFit","2012-11-20 23:21:00",5,TRUE,4645
"nricens","2012-11-21 12:50:00",6,TRUE,4646
"BADER","2012-11-21 19:51:00",2,TRUE,4647
"AdequacyModel","2012-11-22 10:20:00",10,TRUE,4648
"gProfileR","2012-11-22 18:35:00",5,TRUE,4649
"csSAM","2012-11-23 07:52:00",2,TRUE,4650
"intsvy","2012-11-23 16:54:00",12,TRUE,4651
"rvertnet","2012-11-23 16:58:00",10,TRUE,4652
"W2CWM2C","2012-11-24 08:31:00",2,TRUE,4653
"widals","2012-11-24 22:06:00",3,TRUE,4654
"icensmis","2012-11-26 07:29:00",6,TRUE,4655
"robustgam","2012-11-26 13:06:00",4,TRUE,4656
"distfree.cr","2012-11-26 18:05:00",1,FALSE,4657
"sparseHessianFD","2012-11-26 18:09:00",8,TRUE,4658
"ACD","2012-11-27 06:43:00",3,TRUE,4659
"TFX","2012-11-27 06:43:00",1,FALSE,4660
"VDA","2012-11-27 08:39:00",4,TRUE,4661
"JASPAR","2012-11-27 13:49:00",1,FALSE,4662
"flare","2012-11-27 17:51:00",10,TRUE,4663
"stocc","2012-11-27 17:59:00",3,TRUE,4664
"robustloggamma","2012-11-27 20:12:00",6,TRUE,4665
"LMest","2012-11-28 07:17:00",7,TRUE,4666
"PenLNM","2012-11-28 08:18:00",1,TRUE,4667
"PopGenReport","2012-11-28 13:26:00",10,TRUE,4668
"plmm","2012-11-28 15:35:00",1,FALSE,4669
"rkt","2012-11-28 15:35:00",5,TRUE,4670
"gdimap","2012-11-28 16:45:00",7,TRUE,4671
"extraTrees","2012-11-28 18:00:00",8,TRUE,4672
"YuGene","2012-11-29 05:47:00",6,TRUE,4673
"PBSmapping","2012-11-29 08:05:00",6,TRUE,4674
"BayesSingleSub","2012-11-29 10:05:00",3,TRUE,4675
"metagen","2012-11-29 11:50:00",3,TRUE,4676
"Stack","2012-11-29 16:17:00",2,TRUE,4677
"spate","2012-11-29 18:26:00",6,TRUE,4678
"RFGLS","2012-11-30 07:04:00",2,TRUE,4679
"cocor","2012-11-30 07:20:00",9,TRUE,4680
"gcookbook","2012-11-30 12:00:00",1,FALSE,4681
"shiny","2012-12-01 07:16:00",32,TRUE,4682
"bwsurvival","2012-12-01 15:26:00",2,TRUE,4683
"pfa","2012-12-04 07:28:00",2,TRUE,4684
"source.gist","2012-12-04 07:29:00",1,FALSE,4685
"localgauss","2012-12-04 12:30:00",7,TRUE,4686
"fail","2012-12-04 14:26:00",4,TRUE,4687
"soilwater","2012-12-04 14:27:00",4,TRUE,4688
"taxize","2012-12-04 17:47:00",28,TRUE,4689
"hSDM","2012-12-04 22:03:00",2,TRUE,4690
"pavo","2012-12-05 07:13:00",15,TRUE,4691
"rGammaGamma","2012-12-05 08:05:00",2,TRUE,4692
"gdor","2012-12-05 19:31:00",1,TRUE,4693
"FRAPO","2012-12-06 09:07:00",5,TRUE,4694
"brnn","2012-12-06 15:10:00",5,TRUE,4695
"SvyNom","2012-12-07 06:51:00",2,TRUE,4696
"MultinomialCI","2012-12-07 13:15:00",1,FALSE,4697
"MixMAP","2012-12-07 20:12:00",5,TRUE,4698
"eive","2012-12-07 21:45:00",3,TRUE,4699
"RDIDQ","2012-12-08 15:27:00",1,FALSE,4700
"XiMpLe","2012-12-09 08:01:00",6,TRUE,4701
"PST","2012-12-10 09:48:00",8,TRUE,4702
"pcenum","2012-12-10 13:21:00",2,TRUE,4703
"FindIt","2012-12-10 16:29:00",9,TRUE,4704
"MALDIquantForeign","2012-12-11 07:01:00",13,TRUE,4705
"MuFiCokriging","2012-12-11 15:44:00",3,TRUE,4706
"EMCluster","2012-12-12 07:01:00",9,TRUE,4707
"nutshell.bbdb","2012-12-12 08:14:00",1,FALSE,4708
"Kmisc","2012-12-12 09:57:00",6,TRUE,4709
"nutshell.audioscrobbler","2012-12-12 11:08:00",1,FALSE,4710
"BayesVarSel","2012-12-12 19:30:00",11,TRUE,4711
"OptInterim","2012-12-12 19:39:00",1,FALSE,4712
"celestial","2012-12-13 05:45:00",5,TRUE,4713
"networkTomography","2012-12-13 05:49:00",2,TRUE,4714
"KappaV","2012-12-13 09:01:00",3,TRUE,4715
"conting","2012-12-13 16:37:00",7,TRUE,4716
"WordPools","2012-12-13 21:32:00",3,TRUE,4717
"tth","2012-12-14 11:27:00",4,TRUE,4718
"VisuClust","2012-12-14 16:55:00",3,TRUE,4719
"move","2012-12-14 21:59:00",19,TRUE,4720
"arfima","2012-12-16 06:50:00",12,TRUE,4721
"RAFM","2012-12-17 12:10:00",2,TRUE,4722
"PamGeneMixed","2012-12-18 06:12:00",2,TRUE,4723
"datautils","2012-12-18 15:03:00",4,TRUE,4724
"highriskzone","2012-12-18 21:13:00",7,TRUE,4725
"SAMURAI","2012-12-19 07:10:00",3,TRUE,4726
"micromap","2012-12-19 08:08:00",7,TRUE,4727
"nose","2012-12-19 10:39:00",1,FALSE,4728
"Laterality","2012-12-19 10:50:00",4,TRUE,4729
"patchPlot","2012-12-20 09:02:00",3,TRUE,4730
"semisupKernelPCA","2012-12-20 09:02:00",2,TRUE,4731
"Lock5Data","2012-12-21 07:05:00",2,TRUE,4732
"bpkde","2012-12-21 07:15:00",4,TRUE,4733
"boilerpipeR","2012-12-21 08:27:00",5,TRUE,4734
"gsg","2012-12-21 11:01:00",2,TRUE,4735
"tm.plugin.webmining","2012-12-21 11:12:00",5,TRUE,4736
"mvinfluence","2012-12-21 15:39:00",2,TRUE,4737
"BurStMisc","2012-12-21 18:45:00",2,TRUE,4738
"NPCD","2012-12-22 06:39:00",11,TRUE,4739
"packHV","2012-12-22 06:51:00",11,TRUE,4740
"visualize","2012-12-22 07:14:00",7,TRUE,4741
"cgAUC","2012-12-22 09:47:00",3,TRUE,4742
"kernelFactory","2012-12-22 12:56:00",7,TRUE,4743
"ggthemes","2012-12-22 19:43:00",16,TRUE,4744
"fit.models","2012-12-23 07:16:00",6,TRUE,4745
"ReadImages","2012-12-23 07:45:00",1,TRUE,4746
"MapGAM","2012-12-24 06:12:00",7,TRUE,4747
"MedOr","2012-12-24 10:45:00",1,FALSE,4748
"ExactCIdiff","2012-12-24 20:47:00",3,TRUE,4749
"rspear","2012-12-26 08:19:00",3,TRUE,4750
"highfrequency","2012-12-26 14:29:00",6,TRUE,4751
"GeneticTools","2012-12-27 13:07:00",5,TRUE,4752
"FuzzyNumbers","2012-12-27 13:33:00",5,TRUE,4753
"RcppClassicExamples","2012-12-29 17:41:00",2,TRUE,4754
"melody","2012-12-29 19:14:00",2,TRUE,4755
"MCPerm","2012-12-30 13:28:00",3,TRUE,4756
"surveydata","2012-12-31 07:10:00",3,TRUE,4757
"RcmdrPlugin.SM","2012-12-31 16:11:00",1,FALSE,4758
"MDPtoolbox","2012-12-31 16:20:00",4,TRUE,4759
"TimeProjection","2012-12-31 19:48:00",2,TRUE,4760
"gaoptim","2013-01-01 06:40:00",2,TRUE,4761
"royston","2013-01-02 13:59:00",3,TRUE,4762
"PoiClaClu","2013-01-03 07:22:00",3,TRUE,4763
"superMDS","2013-01-03 07:30:00",3,TRUE,4764
"partialOR","2013-01-03 10:56:00",1,FALSE,4765
"alr4","2013-01-03 17:06:00",5,TRUE,4766
"akmeans","2013-01-04 08:00:00",2,TRUE,4767
"surface","2013-01-04 08:08:00",4,TRUE,4768
"proteomicdesign","2013-01-04 11:04:00",1,FALSE,4769
"MSwM","2013-01-04 15:48:00",3,TRUE,4770
"miscF","2013-01-04 15:48:00",4,TRUE,4771
"seeg","2013-01-04 16:20:00",1,TRUE,4772
"Stat2Data","2013-01-05 16:49:00",1,FALSE,4773
"metacom","2013-01-06 06:50:00",11,TRUE,4774
"igraphdata","2013-01-07 13:12:00",6,TRUE,4775
"displayHTS","2013-01-07 14:57:00",1,FALSE,4776
"stacomirtools","2013-01-07 16:56:00",3,TRUE,4777
"phylolm","2013-01-08 07:33:00",7,TRUE,4778
"RcmdrPlugin.EZR","2013-01-08 08:46:00",20,TRUE,4779
"Nozzle.R1","2013-01-08 18:18:00",3,TRUE,4780
"timeit","2013-01-08 21:43:00",3,TRUE,4781
"RcmdrPlugin.seeg","2013-01-08 21:52:00",1,TRUE,4782
"jaatha","2013-01-09 13:25:00",15,TRUE,4783
"PROTOLIDAR","2013-01-09 18:35:00",1,FALSE,4784
"parma","2013-01-09 19:54:00",4,TRUE,4785
"perARMA","2013-01-10 16:31:00",6,TRUE,4786
"quantregGrowth","2013-01-10 16:40:00",6,TRUE,4787
"tipom","2013-01-12 06:47:00",2,TRUE,4788
"BiDimRegression","2013-01-12 06:49:00",4,TRUE,4789
"ConConPiWiFun","2013-01-12 14:01:00",8,TRUE,4790
"pass","2013-01-12 14:01:00",1,FALSE,4791
"BcDiag","2013-01-13 18:27:00",10,TRUE,4792
"ibd","2013-01-14 07:01:00",3,TRUE,4793
"randomGLM","2013-01-14 07:50:00",2,TRUE,4794
"ESG","2013-01-14 09:53:00",1,FALSE,4795
"subtype","2013-01-14 12:53:00",1,FALSE,4796
"RcppRoll","2013-01-15 06:36:00",2,TRUE,4797
"cvAUC","2013-01-15 06:39:00",4,TRUE,4798
"kolmim","2013-01-15 06:57:00",3,TRUE,4799
"aBioMarVsuit","2013-01-15 07:00:00",1,TRUE,4800
"tsbugs","2013-01-15 11:51:00",3,TRUE,4801
"bscr","2013-01-15 12:44:00",2,TRUE,4802
"sqlutils","2013-01-15 13:36:00",4,TRUE,4803
"rms.gof","2013-01-16 07:10:00",1,FALSE,4804
"GWG","2013-01-17 10:27:00",1,FALSE,4805
"rforensicbatwing","2013-01-18 17:56:00",2,TRUE,4806
"streamR","2013-01-19 07:27:00",3,TRUE,4807
"RcppXts","2013-01-19 08:45:00",1,FALSE,4808
"currentSurvival","2013-01-19 18:54:00",1,FALSE,4809
"matie","2013-01-20 08:25:00",3,TRUE,4810
"ARAMIS","2013-01-21 18:14:00",2,TRUE,4811
"rattle","2013-01-22 13:38:00",11,TRUE,4812
"pmmlTransformations","2013-01-23 06:16:00",7,TRUE,4813
"hht","2013-01-23 15:20:00",8,TRUE,4814
"stochvol","2013-01-23 15:29:00",25,TRUE,4815
"medSTC","2013-01-24 07:24:00",1,TRUE,4816
"rbefdata","2013-01-24 14:44:00",8,TRUE,4817
"dave","2013-01-24 14:51:00",4,TRUE,4818
"marked","2013-01-25 07:24:00",9,TRUE,4819
"agrmt","2013-01-25 13:31:00",8,TRUE,4820
"FI","2013-01-25 16:42:00",1,FALSE,4821
"lmerTest","2013-01-26 07:14:00",15,TRUE,4822
"UWHAM","2013-01-26 07:33:00",1,FALSE,4823
"DTComPair","2013-01-26 21:18:00",7,TRUE,4824
"cldr","2013-01-28 06:29:00",3,TRUE,4825
"svDialogstcltk","2013-01-28 06:44:00",2,TRUE,4826
"RcmdrPlugin.plotByGroup","2013-01-28 16:47:00",1,FALSE,4827
"seqPERM","2013-01-28 16:47:00",1,TRUE,4828
"snpStatsWriter","2013-01-28 18:36:00",5,TRUE,4829
"ggdendro","2013-01-28 18:45:00",6,TRUE,4830
"waterData","2013-01-29 06:27:00",9,TRUE,4831
"MonoPoly","2013-01-29 08:29:00",4,TRUE,4832
"lisrelToR","2013-01-29 14:36:00",5,TRUE,4833
"semPlot","2013-01-29 15:46:00",7,TRUE,4834
"PReMiuM","2013-01-29 17:33:00",22,TRUE,4835
"SUE","2013-01-29 19:15:00",1,FALSE,4836
"argparse","2013-01-29 20:31:00",8,TRUE,4837
"roxyPackage","2013-01-30 03:08:00",2,TRUE,4838
"rdryad","2013-01-30 06:29:00",4,TRUE,4839
"expoTree","2013-01-30 06:52:00",4,TRUE,4840
"KappaGUI","2013-01-30 14:16:00",5,TRUE,4841
"nephro","2013-01-30 15:13:00",3,TRUE,4842
"mlearning","2013-01-30 21:31:00",1,FALSE,4843
"modiscloud","2013-01-31 07:11:00",2,TRUE,4844
"BH","2013-01-31 14:54:00",18,TRUE,4845
"dvn","2013-01-31 14:54:00",5,TRUE,4846
"Sequential","2013-01-31 17:56:00",12,TRUE,4847
"Ritc","2013-01-31 20:05:00",3,TRUE,4848
"qdap","2013-02-01 12:23:00",23,TRUE,4849
"distory","2013-02-01 16:11:00",4,TRUE,4850
"ArrayBin","2013-02-01 16:35:00",2,TRUE,4851
"nCDunnett","2013-02-01 16:36:00",2,TRUE,4852
"FAOSTAT","2013-02-01 22:10:00",6,TRUE,4853
"RSAP","2013-02-02 08:40:00",2,TRUE,4854
"InteractiveIGraph","2013-02-03 09:00:00",3,TRUE,4855
"ecp","2013-02-04 06:57:00",10,TRUE,4856
"PracTools","2013-02-04 17:10:00",9,TRUE,4857
"AnthropMMD","2013-02-05 11:45:00",12,TRUE,4858
"TimeMachine","2013-02-05 17:14:00",3,TRUE,4859
"partDSA","2013-02-06 07:08:00",5,TRUE,4860
"ExactPath","2013-02-06 07:27:00",1,FALSE,4861
"rlme","2013-02-06 08:58:00",4,TRUE,4862
"RMessenger","2013-02-06 10:16:00",6,TRUE,4863
"colorfulVennPlot","2013-02-06 13:45:00",4,TRUE,4864
"msme","2013-02-06 14:09:00",5,TRUE,4865
"ecosim","2013-02-07 06:51:00",4,TRUE,4866
"dendroextras","2013-02-07 08:27:00",5,TRUE,4867
"A3","2013-02-07 09:00:00",3,TRUE,4868
"RSA","2013-02-07 14:53:00",12,TRUE,4869
"stringdist","2013-02-07 14:55:00",21,TRUE,4870
"RDSTK","2013-02-07 17:36:00",2,TRUE,4871
"distrRmetrics","2013-02-07 18:38:00",3,TRUE,4872
"witness","2013-02-08 16:19:00",3,TRUE,4873
"kdetrees","2013-02-09 06:39:00",3,TRUE,4874
"CaDENCE","2013-02-09 07:14:00",7,TRUE,4875
"ExactNumCI","2013-02-09 14:27:00",1,TRUE,4876
"bayess","2013-02-09 21:07:00",1,FALSE,4877
"usl","2013-02-10 17:08:00",13,TRUE,4878
"gensemble","2013-02-11 05:57:00",1,FALSE,4879
"pairwise","2013-02-11 05:57:00",10,TRUE,4880
"vitality","2013-02-11 10:22:00",3,TRUE,4881
"rexpokit","2013-02-11 20:02:00",4,TRUE,4882
"zooimage","2013-02-11 20:03:00",2,TRUE,4883
"chebpol","2013-02-13 10:03:00",8,TRUE,4884
"ZeBook","2013-02-13 14:42:00",3,TRUE,4885
"MVN","2013-02-13 17:23:00",15,TRUE,4886
"multilevelPSA","2013-02-13 17:23:00",5,TRUE,4887
"TreeSimGM","2013-02-14 09:39:00",6,TRUE,4888
"PurBayes","2013-02-14 14:17:00",3,TRUE,4889
"rfigshare","2013-02-14 20:34:00",7,TRUE,4890
"genSurv","2013-02-14 22:37:00",4,TRUE,4891
"Iboot","2013-02-15 13:20:00",1,FALSE,4892
"catenary","2013-02-15 15:22:00",3,TRUE,4893
"hmmm","2013-02-15 16:02:00",4,TRUE,4894
"smdc","2013-02-15 18:45:00",1,FALSE,4895
"BACprior","2013-02-16 08:07:00",3,TRUE,4896
"GetR","2013-02-17 07:49:00",1,FALSE,4897
"audiolyzR","2013-02-17 07:56:00",1,FALSE,4898
"pitchRx","2013-02-18 08:12:00",18,TRUE,4899
"gems","2013-02-18 12:09:00",9,TRUE,4900
"noweb","2013-02-19 06:36:00",3,TRUE,4901
"PropClust","2013-02-19 09:11:00",2,TRUE,4902
"REBayes","2013-02-19 14:50:00",14,TRUE,4903
"REBayes","2013-02-19 14:50:00",14,TRUE,4904
"designGG","2013-02-19 15:08:00",1,FALSE,4905
"outbreaker","2013-02-19 16:47:00",11,TRUE,4906
"sidier","2013-02-19 17:38:00",8,TRUE,4907
"Digiroo2","2013-02-21 06:52:00",1,FALSE,4908
"dsm","2013-02-21 06:52:00",11,TRUE,4909
"pca3d","2013-02-21 06:53:00",5,TRUE,4910
"DMR","2013-02-21 12:19:00",1,FALSE,4911
"MEET","2013-02-21 16:20:00",2,TRUE,4912
"SmoothHazard","2013-02-22 11:18:00",6,TRUE,4913
"plfm","2013-02-22 13:30:00",7,TRUE,4914
"MonetDB.R","2013-02-22 15:35:00",13,TRUE,4915
"abctools","2013-02-22 16:21:00",9,TRUE,4916
"pbdNCDF4","2013-02-24 07:59:00",5,TRUE,4917
"spatial.tools","2013-02-24 15:32:00",6,TRUE,4918
"jackknifeKME","2013-02-24 19:07:00",3,TRUE,4919
"dataone","2013-02-25 06:44:00",4,TRUE,4920
"dataonelibs","2013-02-25 06:44:00",1,TRUE,4921
"iWeigReg","2013-02-25 06:47:00",1,FALSE,4922
"DPw","2013-02-25 07:26:00",5,TRUE,4923
"phtt","2013-02-25 14:00:00",4,TRUE,4924
"Quandl","2013-02-25 17:21:00",10,TRUE,4925
"RClimMAWGEN","2013-02-25 19:16:00",2,TRUE,4926
"ringbuffer","2013-02-26 09:04:00",2,TRUE,4927
"questionr","2013-02-26 12:22:00",12,TRUE,4928
"earlywarnings","2013-02-27 10:15:00",3,TRUE,4929
"lfstat","2013-02-27 13:25:00",8,TRUE,4930
"MiClip","2013-02-28 06:14:00",3,TRUE,4931
"het.test","2013-02-28 06:26:00",1,FALSE,4932
"ddalpha","2013-02-28 13:26:00",14,TRUE,4933
"madsim","2013-02-28 15:33:00",4,TRUE,4934
"MOJOV","2013-02-28 15:37:00",1,FALSE,4935
"heatex","2013-02-28 15:43:00",1,FALSE,4936
"RCircos","2013-03-01 06:46:00",8,TRUE,4937
"rCMA","2013-03-01 12:41:00",2,TRUE,4938
"recluster","2013-03-01 16:37:00",7,TRUE,4939
"longCatEDA","2013-03-01 17:34:00",7,TRUE,4940
"ROSE","2013-03-01 19:08:00",3,TRUE,4941
"ExceedanceTools","2013-03-01 21:41:00",5,TRUE,4942
"PropScrRand","2013-03-03 07:50:00",2,TRUE,4943
"YplantQMC","2013-03-03 11:24:00",4,TRUE,4944
"eHOF","2013-03-03 11:25:00",13,TRUE,4945
"wethepeople","2013-03-03 19:07:00",4,TRUE,4946
"MAR1","2013-03-04 06:47:00",1,FALSE,4947
"nets","2013-03-04 08:09:00",3,TRUE,4948
"StandardizeText","2013-03-04 16:08:00",1,FALSE,4949
"survexp.fr","2013-03-04 19:37:00",1,FALSE,4950
"fftwtools","2013-03-05 05:55:00",7,TRUE,4951
"installr","2013-03-05 13:40:00",15,TRUE,4952
"cec2013","2013-03-05 17:04:00",2,TRUE,4953
"TDD","2013-03-06 06:09:00",2,TRUE,4954
"stream","2013-03-06 16:19:00",18,TRUE,4955
"statnet.common","2013-03-06 16:31:00",6,TRUE,4956
"IM","2013-03-06 17:46:00",1,FALSE,4957
"BOG","2013-03-06 17:52:00",3,TRUE,4958
"GESTr","2013-03-07 12:16:00",1,FALSE,4959
"LDOD","2013-03-07 15:11:00",1,FALSE,4960
"lazyData","2013-03-07 15:18:00",3,TRUE,4961
"mchof","2013-03-07 18:18:00",3,TRUE,4962
"easystab","2013-03-07 18:51:00",1,TRUE,4963
"rawFasta","2013-03-08 06:24:00",1,TRUE,4964
"robustlmm","2013-03-08 16:40:00",19,TRUE,4965
"OmicKriging","2013-03-09 04:29:00",4,TRUE,4966
"bigrf","2013-03-09 09:58:00",4,TRUE,4967
"mixture","2013-03-09 15:32:00",5,TRUE,4968
"GRaF","2013-03-10 07:30:00",4,TRUE,4969
"lbiassurv","2013-03-11 06:39:00",2,TRUE,4970
"httpuv","2013-03-11 06:54:00",11,TRUE,4971
"FuzzyStatProb","2013-03-11 06:56:00",5,TRUE,4972
"GUIDE","2013-03-11 08:45:00",6,TRUE,4973
"reports","2013-03-11 12:53:00",3,TRUE,4974
"bride","2013-03-11 14:36:00",3,TRUE,4975
"restlos","2013-03-11 15:49:00",5,TRUE,4976
"strvalidator","2013-03-11 16:11:00",16,TRUE,4977
"fastclime","2013-03-12 17:04:00",12,TRUE,4978
"psd","2013-03-13 06:31:00",6,TRUE,4979
"smdata","2013-03-13 17:32:00",2,TRUE,4980
"hsicCCA","2013-03-14 06:21:00",1,FALSE,4981
"CUMP","2013-03-14 07:23:00",2,TRUE,4982
"GriegSmith","2013-03-14 07:23:00",1,FALSE,4983
"BlockMessage","2013-03-14 16:33:00",1,FALSE,4984
"NPCirc","2013-03-14 16:33:00",3,TRUE,4985
"PResiduals","2013-03-14 16:33:00",7,TRUE,4986
"severity","2013-03-15 09:23:00",3,TRUE,4987
"TraMineRextras","2013-03-15 09:24:00",9,TRUE,4988
"nordklimdata1","2013-03-15 16:53:00",2,TRUE,4989
"popgraph","2013-03-16 06:20:00",3,TRUE,4990
"geospacom","2013-03-17 16:01:00",4,TRUE,4991
"ensembleMOS","2013-03-17 19:01:00",3,TRUE,4992
"OutlierDC","2013-03-18 08:26:00",3,TRUE,4993
"MixtureInf","2013-03-18 20:38:00",2,TRUE,4994
"DataFrameConstr","2013-03-19 09:45:00",2,TRUE,4995
"SLHD","2013-03-19 20:22:00",3,TRUE,4996
"covTest","2013-03-19 21:06:00",3,TRUE,4997
"PCovR","2013-03-20 12:15:00",10,TRUE,4998
"rCarto","2013-03-20 12:15:00",1,FALSE,4999
"inflection","2013-03-20 12:16:00",4,TRUE,5000
"Rgnuplot","2013-03-20 12:25:00",3,TRUE,5001
"seqminer","2013-03-20 16:18:00",28,TRUE,5002
"CDLasso","2013-03-20 16:34:00",2,TRUE,5003
"schoRsch","2013-03-20 18:09:00",5,TRUE,5004
"IBDhaploRtools","2013-03-21 06:41:00",3,TRUE,5005
"RadialPlotter","2013-03-21 06:53:00",9,TRUE,5006
"Morpho","2013-03-21 16:50:00",18,TRUE,5007
"MASSTIMATE","2013-03-21 17:29:00",4,TRUE,5008
"FluOMatic","2013-03-22 05:36:00",1,TRUE,5009
"margie","2013-03-22 13:34:00",1,TRUE,5010
"CCAGFA","2013-03-22 13:47:00",9,TRUE,5011
"repmis","2013-03-23 05:21:00",14,TRUE,5012
"RcmdrPlugin.MA","2013-03-23 05:30:00",2,TRUE,5013
"CondReg","2013-03-23 07:30:00",3,TRUE,5014
"hcc","2013-03-23 16:01:00",1,FALSE,5015
"bagRboostR","2013-03-24 03:34:00",2,TRUE,5016
"IBHM","2013-03-24 03:49:00",2,TRUE,5017
"EasyHTMLReport","2013-03-24 14:25:00",2,TRUE,5018
"mcIRT","2013-03-24 14:43:00",4,TRUE,5019
"rHadoopClient","2013-03-24 14:43:00",1,TRUE,5020
"HAP.ROR","2013-03-25 05:57:00",1,FALSE,5021
"pbdDEMO","2013-03-25 06:20:00",5,TRUE,5022
"metabolomics","2013-03-25 07:12:00",5,TRUE,5023
"aCRM","2013-03-25 10:08:00",2,TRUE,5024
"hashFunction","2013-03-25 13:21:00",1,FALSE,5025
"SemiMarkov","2013-03-25 13:24:00",8,TRUE,5026
"RCA","2013-03-25 20:24:00",6,TRUE,5027
"EasyUpliftTree","2013-03-26 11:07:00",1,TRUE,5028
"gamlr","2013-03-26 11:16:00",12,TRUE,5029
"rPython","2013-03-26 11:23:00",4,TRUE,5030
"exsic","2013-03-26 16:37:00",2,TRUE,5031
"meteogRam","2013-03-27 10:04:00",1,FALSE,5032
"demi","2013-03-27 11:08:00",4,TRUE,5033
"scidb","2013-03-27 17:17:00",6,TRUE,5034
"farsi","2013-03-27 17:26:00",1,FALSE,5035
"cwm","2013-03-28 07:47:00",2,TRUE,5036
"HPOSim","2013-03-28 08:04:00",3,TRUE,5037
"sprsmdl","2013-03-28 16:02:00",1,FALSE,5038
"pocrm","2013-03-28 21:47:00",6,TRUE,5039
"fbRanks","2013-03-29 06:59:00",3,TRUE,5040
"pooh","2013-03-29 11:24:00",5,TRUE,5041
"COBRA","2013-03-29 14:52:00",5,TRUE,5042
"speedRlibTF","2013-03-31 09:38:00",1,TRUE,5043
"gIPFrm","2013-03-31 10:16:00",3,TRUE,5044
"optAUC","2013-04-01 05:50:00",1,FALSE,5045
"SNPtools","2013-04-01 13:51:00",2,TRUE,5046
"skatMeta","2013-04-01 16:41:00",3,TRUE,5047
"df2json","2013-04-01 22:41:00",2,TRUE,5048
"bPeaks","2013-04-02 13:04:00",2,TRUE,5049
"shrink","2013-04-02 14:08:00",4,TRUE,5050
"llama","2013-04-02 18:51:00",12,TRUE,5051
"trioGxE","2013-04-02 23:39:00",1,FALSE,5052
"softImpute","2013-04-03 05:17:00",2,TRUE,5053
"marmap","2013-04-03 14:15:00",11,TRUE,5054
"specificity","2013-04-03 14:15:00",2,TRUE,5055
"ncbit","2013-04-03 18:01:00",1,FALSE,5056
"BaySIC","2013-04-03 22:51:00",1,FALSE,5057
"sae","2013-04-03 23:23:00",3,TRUE,5058
"cladoRcpp","2013-04-04 05:31:00",5,TRUE,5059
"GOsummaries","2013-04-04 11:52:00",2,TRUE,5060
"SSDforR","2013-04-04 11:52:00",20,TRUE,5061
"cape","2013-04-04 14:52:00",7,TRUE,5062
"LARF","2013-04-04 20:30:00",5,TRUE,5063
"persiandictionary","2013-04-04 23:02:00",1,FALSE,5064
"PlotRegionHighlighter","2013-04-05 16:25:00",1,FALSE,5065
"psbcGroup","2013-04-05 19:00:00",5,TRUE,5066
"astro","2013-04-06 13:31:00",3,TRUE,5067
"logistiX","2013-04-07 07:25:00",2,TRUE,5068
"pnn","2013-04-08 10:32:00",2,TRUE,5069
"ExactSampling","2013-04-08 12:24:00",1,TRUE,5070
"gplm","2013-04-08 12:55:00",5,TRUE,5071
"EpiModel","2013-04-08 15:44:00",21,TRUE,5072
"citccmst","2013-04-08 18:07:00",2,TRUE,5073
"Delaporte","2013-04-09 05:09:00",22,TRUE,5074
"sqlshare","2013-04-09 08:31:00",3,TRUE,5075
"SAVE","2013-04-09 13:05:00",5,TRUE,5076
"FastPCS","2013-04-09 15:20:00",11,TRUE,5077
